id,tweet_text,tweet_date,query_used,filtered_words,join_f_words,num_words_text,num_words_join,diff_in_words
1049263529944109058,@cavalheirolucas Acredito que não tem como. Nem se falar que o perigo é o Mourão dar um golpe no primeiro dia. Esse pessoal ama a ditadura e tudo o que ele diz. Sem contar que não vão votar no pt nunca. Ou seja: temo fudido :(,Mon Oct 08 11:41:34 +0000 2018,:(,"['acreditar', 'falar', 'perigo', 'mourão', 'dar', 'golpe', 'primeiro', 'dia', 'pessoal', 'amo', 'ditadura', 'tudo', 'dizer', 'contar', 'ir', 'votar', 'parte', 'nunca', 'ter', 'foder']",acreditar falar perigo mourão dar golpe primeiro dia pessoal amo ditadura tudo dizer contar ir votar parte nunca ter foder,46,20,26
1040620449703636992,"Bolsonaro e Ciro mantêm liderança, diz XP; Haddad se aproxima do 2º lugar https://t.co/QnZxoiMBQm",Fri Sep 14 15:17:03 +0000 2018,exame,"['bolsonaro', 'ciro', 'manter', 'liderança', 'dizer', 'xp', 'haddad', 'aproximar', 'terceiro', 'lugar']",bolsonaro ciro manter liderança dizer xp haddad aproximar terceiro lugar,14,10,4
1047208009263468546,https://t.co/c39o7GiAIy,Tue Oct 02 19:33:40 +0000 2018,veja,[],,1,0,1
1047493344371376128,@7837Jr @FCBayern Isso :D,Wed Oct 03 14:27:29 +0000 2018,:),['d'],d,4,1,3
1047331101965012992,"eu defendo até atacar minha filha gabrielle prado, se atacar ela EU VOU ESCULACHAR, avisado :) https://t.co/XbVYZTQxY7",Wed Oct 03 03:42:47 +0000 2018,:),"['defender', 'atacar', 'filha', 'gabriela', 'prado', 'atacar', 'ir', 'esculachar', 'avisar']",defender atacar filha gabriela prado atacar ir esculachar avisar,17,9,8
1032808894836498433,Um pouco de jornalismo. #microfones #reporteres #cinegrafistas #jornalistas #trabalho #jogadores #futebol #imprensa #photografia #photo #photography #fotografia #brasil #brazil #foto https://t.co/1ctJsTUKx2,Fri Aug 24 01:56:43 +0000 2018,#trabalho,"['pouco', 'jornalismo', 'microfones', 'reporteres', 'cinegrafistas', 'jornalistas', 'trabalho', 'jogadores', 'futebol', 'imprensa', 'photografia', 'photo', 'photography', 'fotografia', 'brasil', 'brazil', 'foto']",pouco jornalismo microfones reporteres cinegrafistas jornalistas trabalho jogadores futebol imprensa photografia photo photography fotografia brasil brazil foto,20,17,3
1046947932661006337,"quando eu assisti hwarang a minha mãe assistiu comigo, nosa ela amava demais o personagem do tae 😔✊💖 — aaaa agora deu vontade de ver :(((( https://t.co/yD5mhTb2he",Tue Oct 02 02:20:13 +0000 2018,:(,"['assistir', 'charanga', 'mãe', 'assistir', 'comigo', 'amar', 'demais', 'personagem', 'sugar', 'ah', 'agora', 'dar', 'vontade', 'ver']",assistir charanga mãe assistir comigo amar demais personagem sugar ah agora dar vontade ver,27,14,13
1045387464838434816,@_joaomontanaro Pra mim é o Quase Irmãos HYRDHYFH Mas tbm ri muito com Monty Python em Busca do Cálice Sagrado :),Thu Sep 27 18:59:28 +0000 2018,:),"['mim', 'quase', 'irmãos', 'hyrdhyfh', 'rir', 'montar', 'píton', 'buscar', 'cálice', 'sagrar']",mim quase irmãos hyrdhyfh rir montar píton buscar cálice sagrar,21,10,11
1046764975316905984,acabei d dar banho a mnh gatinha eheheh :) amo gatos :p,Mon Oct 01 14:13:12 +0000 2018,:),"['acabar', 'dar', 'banho', 'gatinha', 'chefe', 'amar', 'gatos', 'p']",acabar dar banho gatinha chefe amar gatos p,12,8,4
1047013983402778624,Mas eu só dormi :((( https://t.co/4FaBWtA5Cu,Tue Oct 02 06:42:40 +0000 2018,:(,['dormir'],dormir,6,1,5
1036641756698345472,TANTA COISA #ASSUSTADORA VEM NA CARONA DO APOIO À CORRUPÇÃO NESSE PAÍS QUE A QUEIMA DO PASSADO HISTÓRICO É SÓ UM APERITIVO. #FATO,Mon Sep 03 15:47:09 +0000 2018,#fato,"['tanta', 'coisa', 'assustadora', 'vir', 'carona', 'apoio', 'corrupção', 'nesse', 'país', 'queimar', 'passado', 'histórico', 'aperitivo', 'fato']",tanta coisa assustadora vir carona apoio corrupção nesse país queimar passado histórico aperitivo fato,23,14,9
1045698422022565889,"EXAME VIP — Moda, gastronomia, cultura, música… https://t.co/wqDpGtHbuY",Fri Sep 28 15:35:06 +0000 2018,exame,"['exame', 'vip', 'moda', 'gastronomia', 'cultura', 'música']",exame vip moda gastronomia cultura música,8,6,2
1047546761575890944,@Electro31P @viniccius13 @Forevitao Vai ficar querendo :),Wed Oct 03 17:59:45 +0000 2018,:),"['ir', 'ficar', 'querer']",ir ficar querer,7,3,4
1037730781114847234,"Você pode até fazer sexo hoje por causa do dia do sexo, mas não espere uma ligação amanhã, pois amanhã é dia da Independência #Fato",Thu Sep 06 15:54:32 +0000 2018,#fato,"['poder', 'fazer', 'sexo', 'hoje', 'causar', 'dia', 'sexo', 'esperar', 'ligação', 'amanhã', 'pois', 'amanhã', 'dia', 'independência', 'fato']",poder fazer sexo hoje causar dia sexo esperar ligação amanhã pois amanhã dia independência fato,25,15,10
1045519522608934912,Feliz comigo mesma. Parei de comer as unhas e agora deixo elas bonitinhas. Que orgulho!!! By: Me :) https://t.co/KWU2F68j3c,Fri Sep 28 03:44:13 +0000 2018,:),"['feliz', 'comigo', 'mesma', 'parar', 'comer', 'unhas', 'agora', 'deixar', 'bonitinhas', 'orgulho', 'by']",feliz comigo mesma parar comer unhas agora deixar bonitinhas orgulho by,19,11,8
1049153380944424965,@creativok Celular igual :) https://t.co/iM4mHQV6BO,Mon Oct 08 04:23:53 +0000 2018,:),"['celular', 'igual']",celular igual,5,2,3
1046987743090356225,me sinto em 2014 de novo :(,Tue Oct 02 04:58:24 +0000 2018,:(,"['sentir', 'novo']",sentir novo,7,2,5
1045751861230407680,EXAME VIP — A geração fuga aponta o rumo da moda https://t.co/NNxjSG1EMh,Fri Sep 28 19:07:27 +0000 2018,exame,"['exame', 'vip', 'geração', 'fuga', 'apontar', 'rumo', 'moda']",exame vip geração fuga apontar rumo moda,12,7,5
1047384041010470915,@twicealternate AAAAAAAAAA meu dia chegoooou :),Wed Oct 03 07:13:09 +0000 2018,:),"['ah', 'dia', 'chegar']",ah dia chegar,6,3,3
1046735756046348288,Que morro :( https://t.co/vw9OrPrZJ5,Mon Oct 01 12:17:06 +0000 2018,:(,['morro'],morro,4,1,3
1039951036314804224,Foto no sertão da Bahia é premiada em festival de Paraty; veja os vencedores https://t.co/LmG46nlNkN,Wed Sep 12 18:57:03 +0000 2018,folha,"['foto', 'sertão', 'bahia', 'premiada', 'festival', 'paraty', 'ver', 'vencedores']",foto sertão bahia premiada festival paraty ver vencedores,15,8,7
1032657625169752065,Quando eu era “jovem” e o meu esporte era outro.. Tiro pratico ⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ TBT⠀⠀⠀⠀ ⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ #ipsc #trabalho #responsabilidade… https://t.co/XwnW0cPorm,Thu Aug 23 15:55:38 +0000 2018,#trabalho,"['jovem', 'esporte', 'outro', 'tiro', 'pratico', 'bit', 'ipsc', 'trabalho', 'responsabilidade']",jovem esporte outro tiro pratico bit ipsc trabalho responsabilidade,36,9,27
1049178561591095301,Tô feliz que o @FabioOstermann se elegeu mas triste pelo @camilobornia não ter conseguido. 2022 tentamos novamente :),Mon Oct 08 06:03:56 +0000 2018,:),"['feliz', 'eleger', 'triste', 'ter', 'conseguir', 'tentar', 'novamente']",feliz eleger triste ter conseguir tentar novamente,18,7,11
1046233170713235458,Papa Francisco pede orações contra o diabo. https://t.co/LulvCtOoU6 https://t.co/zOBKliu5hg,Sun Sep 30 03:00:00 +0000 2018,jornaloglobo,"['papa', 'francisco', 'pedir', 'orações', 'contra', 'diabo']",papa francisco pedir orações contra diabo,9,6,3
1049293206305820672,@littledudaa se assim desejas. então que seja. :) KKKKK,Mon Oct 08 13:39:29 +0000 2018,:),"['assim', 'desejar', 'então', 'kkk']",assim desejar então kkk,9,4,5
1046920059569037312,"@gabizinhanao Nao guento miga, to no limite :(((",Tue Oct 02 00:29:27 +0000 2018,:(,"['aguentar', 'amiga', 'to', 'limite']",aguentar amiga to limite,8,4,4
1049372858424680448,Bancada coletiva conquista vaga na Assembleia Legislativa de SP https://t.co/7hvt6k4Eja #Eleições2018 #G1 https://t.co/LzVmUQhSvW,Mon Oct 08 18:56:00 +0000 2018,g1,"['bancada', 'coletiva', 'conquista', 'vaga', 'assembléia', 'legislativa', 'sp']",bancada coletiva conquista vaga assembléia legislativa sp,13,7,6
1032569228073869313,"Bom dia!! Vamos trabalhar? . , #instagood #photoday #trabalho em Armazém Paraíba Goiana - Pe https://t.co/MufDffSXKy",Thu Aug 23 10:04:22 +0000 2018,#trabalho,"['bom', 'dia', 'ir', 'trabalhar', 'instagood', 'photoday', 'trabalho', 'armazém', 'paraíba', 'goiana', 'pé']",bom dia ir trabalhar instagood photoday trabalho armazém paraíba goiana pé,16,11,5
1046759607312543745,@UberEats_br Não recebi nada :(,Mon Oct 01 13:51:52 +0000 2018,:(,"['receber', 'nada']",receber nada,5,2,3
1047040552951341056,gandaaaa :( https://t.co/KICFNOOKl4,Tue Oct 02 08:28:15 +0000 2018,:(,['gandaia'],gandaia,3,1,2
1047311731855446016,@dihego Haha pode sim :),Wed Oct 03 02:25:49 +0000 2018,:),"['haha', 'poder', 'sim']",haha poder sim,5,3,2
1049430746736279552,PSDB paulistano expulsa Goldman e Saulo de Castro; cabe recurso https://t.co/jAanQd4OLF,Mon Oct 08 22:46:02 +0000 2018,folha,"['petista', 'paulistano', 'expulsa', 'goldman', 'saulo', 'castro', 'caber', 'recurso']",petista paulistano expulsa goldman saulo castro caber recurso,11,8,3
1047002260373479424,@BTS_twt @skyminie95 só faltou a livi pra eu marcar agora :(,Tue Oct 02 05:56:05 +0000 2018,:(,"['faltar', 'lívia', 'marcar', 'agora']",faltar lívia marcar agora,11,4,7
1049308700832350208,queria tanto a dilminha no senado :(,Mon Oct 08 14:41:04 +0000 2018,:(,"['querer', 'tanto', 'presidenta', 'senado']",querer tanto presidenta senado,7,4,3
1045459399203008512,"@MagriYoga @CarlosBolsonaro Obrigada, soldado! :)",Thu Sep 27 23:45:19 +0000 2018,:),"['obrigar', 'soldado']",obrigar soldado,5,2,3
1047001997768056833,@ncldrt pois é :(((( quando estou bebada porem eu normalmente despejo odio de graça qse,Tue Oct 02 05:55:03 +0000 2018,:(,"['pois', 'bêbado', 'porem', 'normalmente', 'despejo', 'ódio', 'graça', 'quase']",pois bêbado porem normalmente despejo ódio graça quase,15,8,7
1049175087058964481,eu amo tanto mais tanto o sorriso do yuto o jeitinho que ele sorri :( https://t.co/CW5O2pj0Lq,Mon Oct 08 05:50:08 +0000 2018,:(,"['amar', 'tanto', 'tanto', 'sorriso', 'auto', 'jeitinho', 'sorrir']",amar tanto tanto sorriso auto jeitinho sorrir,16,7,9
1046934493788033026,AAA COMO EU QUERIA Camila é um ícone porém não vou no show :( https://t.co/hpqjroWqeF,Tue Oct 02 01:26:49 +0000 2018,:(,"['ah', 'querer', 'camila', 'ícone', 'porém', 'ir', 'show']",ah querer camila ícone porém ir show,15,7,8
1045640979032797184,Flamengo demite Maurício Barbieri. https://t.co/Pp0JDIZAVq https://t.co/G3U4wWbAg9,Fri Sep 28 11:46:51 +0000 2018,jornaloglobo,"['flamengo', 'demitir', 'maurício', 'barbieri']",flamengo demitir maurício barbieri,6,4,2
1031239824425058304,"Não importa quantas vezes precise cair , estaremos sempre prontos para levantar . #boatardee #Fé #eueele #sorrir #sorrisolindo #fato #vdd #fallowme #fallowmefallow #followgram #followme… https://t.co/3V56hivuIb",Sun Aug 19 18:01:48 +0000 2018,#fato,"['importar', 'quantas', 'vezes', 'precisar', 'cair', 'estaremos', 'sempre', 'prontos', 'levantar', 'boatardee', 'fé', 'eueele', 'sorrir', 'sorrisolindo', 'fato', 'vdd', 'fallowme', 'fallowmefallow', 'followgram', 'followme']",importar quantas vezes precisar cair estaremos sempre prontos levantar boatardee fé eueele sorrir sorrisolindo fato vdd fallowme fallowmefallow followgram followme,25,20,5
1046799428303114243,saudades do harry :(,Mon Oct 01 16:30:06 +0000 2018,:(,"['saudades', 'harry']",saudades harry,4,2,2
1048424986455822336,hoje foi muito boooommmmm meu deus :),Sat Oct 06 04:09:30 +0000 2018,:),"['hoje', 'boom', 'deus']",hoje boom deus,7,3,4
1046232590569672704,"ai eu so queria comer shishbarak dnv, meu pai fez uma vez p nunca mais cozinhar isso dnv :(",Sun Sep 30 02:57:42 +0000 2018,:(,"['ai', 'so', 'querer', 'comer', 'shishbarak', 'novo', 'pai', 'fazer', 'vez', 'nunca', 'cozinhar', 'novo']",ai so querer comer shishbarak novo pai fazer vez nunca cozinhar novo,19,12,7
1046937614996127744,@AvalosLuany Afff é horrível isso :((((,Tue Oct 02 01:39:13 +0000 2018,:(,"['aiai', 'horrível']",aiai horrível,6,2,4
1046942692305977344,sla saudade da bunda dela :(,Tue Oct 02 01:59:23 +0000 2018,:(,"['sla', 'saudade', 'bunda']",sla saudade bunda,6,3,3
1050708808723587072,@gabrieliveir Manda um DM com o email da sua conta :),Fri Oct 12 11:24:35 +0000 2018,:),"['mandar', 'dm', 'email', 'contar']",mandar dm email contar,11,4,7
1046240078979305472,@nixsrvana Pois é :(,Sun Sep 30 03:27:27 +0000 2018,:(,['pois'],pois,4,1,3
1043131130533359616,"“Ipiranga” de Bolsonaro, Paulo Guedes cancela compromissos em cima da hora https://t.co/7ODjbP82kA",Fri Sep 21 13:33:36 +0000 2018,exame,"['ipiranga', 'bolsonaro', 'paulo', 'guedes', 'cancelar', 'compromissos', 'cima', 'hora']",ipiranga bolsonaro paulo guedes cancelar compromissos cima hora,12,8,4
1044073941487124480,"Ainda é cedo, mas a corrida pelo Oscar já está com tudo: ‘Pantera Negra’ e ‘A star is born’ são alguns dos grandes favoritos. https://t.co/e4mBsS3WIF https://t.co/jHnsHDolSR",Mon Sep 24 04:00:00 +0000 2018,jornaloglobo,"['ainda', 'cedo', 'corrida', 'oscar', 'tudo', 'pantera', 'negra', 'star', 'are', 'born', 'alguns', 'grandes', 'favoritos']",ainda cedo corrida oscar tudo pantera negra star are born alguns grandes favoritos,26,13,13
1049111919855063040,"Oi, eu odeio estar longe da minha namorada pq ela tá tão mal com as eleições e nn tem bosta nenhuma que eu possa fazer daqui :))))))))) Mas olha que legal, é um privilégio pq se nós nn formos vistas juntas, nn podemos ser mortas por Bolsominions :))))))))",Mon Oct 08 01:39:07 +0000 2018,:),"['oi', 'odiar', 'estar', 'longe', 'namorada', 'porque', 'mal', 'eleições', 'ninguém', 'bostar', 'nenhuma', 'poder', 'fazer', 'daqui', 'olhar', 'legal', 'privilégio', 'porque', 'ninguém', 'visto', 'juntas', 'ninguém', 'poder', 'ser', 'morto', 'homofóbicos']",oi odiar estar longe namorada porque mal eleições ninguém bostar nenhuma poder fazer daqui olhar legal privilégio porque ninguém visto juntas ninguém poder ser morto homofóbicos,48,26,22
1047438996928958465,Isto de ver naruto quando tenho tempo é incrível :),Wed Oct 03 10:51:32 +0000 2018,:),"['ver', 'naruto', 'tempo', 'incrível']",ver naruto tempo incrível,10,4,6
1049109496235270149,@bether_nitch A gente aproveita e mata o ***** tb né querem se pegar se peguem no inferno :),Mon Oct 08 01:29:30 +0000 2018,:),"['gente', 'aproveitar', 'matar', 'querer', 'pegar', 'pegar', 'inferno']",gente aproveitar matar querer pegar pegar inferno,18,7,11
1049323388983017472,@gordolusca Felizmente meu nordeste tem futuro. Pena que o resto do Brasil não pensa assim :(,Mon Oct 08 15:39:26 +0000 2018,:(,"['felizmente', 'nordeste', 'futuro', 'pena', 'resto', 'brasil', 'pensar', 'assim']",felizmente nordeste futuro pena resto brasil pensar assim,16,8,8
1047432168593657856,@iamyummyboi bravo ! :),Wed Oct 03 10:24:23 +0000 2018,:),['bravo'],bravo,4,1,3
1046734674750578688,@eunatalha Vc consegue nat :)),Mon Oct 01 12:12:48 +0000 2018,:),"['conseguir', 'nat']",conseguir nat,5,2,3
1049112922348240897,"EU E A EVELYN SLA, É DIFERENTE ❣️💝💘💞💓💗💖💕💟 [22:41, 7/10/2018] Preta fudida ❣️: ok te amo mais q o bonoro ama o fascismo [22:42, 7/10/2018] João Carniel :D: ok t amo mais q o ciro ama o socialismo",Mon Oct 08 01:43:06 +0000 2018,:),"['evence', 'sla', 'diferente', 'preta', 'foder', 'ok', 'amar', 'bonobo', 'amo', 'fascismo', 'joão', 'carnieri', 'd', 'ok', 'amar', 'ciro', 'amo', 'socialismo']",evence sla diferente preta foder ok amar bonobo amo fascismo joão carnieri d ok amar ciro amo socialismo,38,18,20
1047554100731232258,Nunca deixe o inimigo muito longe :),Wed Oct 03 18:28:54 +0000 2018,:),"['nunca', 'deixar', 'inimigo', 'longe']",nunca deixar inimigo longe,7,4,3
1046751666865950721,eu tô me sentindo MT culpada de ter acordado atrasada :(,Mon Oct 01 13:20:19 +0000 2018,:(,"['sentir', 'muita', 'culpada', 'ter', 'acordar', 'atrasar']",sentir muita culpada ter acordar atrasar,11,6,5
1048430927825784833,"@SillvioSantos @pauloap @lulinha70116159 @jairbolsonaro Pelo visto você anda lendo bastante as hashtags dele, né? Mas pra falar a verdade eu não tenho candidato pra votar. Eu tenho candidato pra NÃO votar. Sacou? :) Se o macaco josé do foz fosso segundo turno, eu votava no macaco.",Sat Oct 06 04:33:06 +0000 2018,:),"['vestir', 'andar', 'ler', 'bastante', 'hashtags', 'falar', 'verdade', 'candidato', 'votar', 'candidato', 'votar', 'sacar', 'macaco', 'josé', 'foz', 'fosso', 'segundo', 'turno', 'votar', 'macaco']",vestir andar ler bastante hashtags falar verdade candidato votar candidato votar sacar macaco josé foz fosso segundo turno votar macaco,46,20,26
1046936344059109386,@anarcobs eu tambem estaria triste :(,Tue Oct 02 01:34:10 +0000 2018,:(,"['estaria', 'triste']",estaria triste,6,2,4
1047428312438661121,"@melaniedailybr ahh sim :), obg",Wed Oct 03 10:09:04 +0000 2018,:),"['ah', 'sim', 'obrigar']",ah sim obrigar,5,3,2
1047057498891538434,ta faltando o carro paizinho :) https://t.co/ltookaRMUu,Tue Oct 02 09:35:35 +0000 2018,:),"['faltar', 'carro', 'mãezinha']",faltar carro mãezinha,7,3,4
1047537323330736128,mais um dia com a boca fodida e sem conseguir comer nada :),Wed Oct 03 17:22:14 +0000 2018,:),"['dia', 'boca', 'foder', 'conseguir', 'comer', 'nada']",dia boca foder conseguir comer nada,13,6,7
1044556370853261312,"Pesquisa Ibope de 24 de setembro para presidente: rejeição por sexo, idade, escolaridade, renda, religião, raça e região https://t.co/AiAwEF7ZLB #G1",Tue Sep 25 11:57:00 +0000 2018,g1,"['pesquisa', 'ibope', 'setembro', 'presidente', 'rejeição', 'sexo', 'idade', 'escolaridade', 'renda', 'religião', 'raça', 'região']",pesquisa ibope setembro presidente rejeição sexo idade escolaridade renda religião raça região,20,12,8
1045245232307228672,"Acidente grave na Ilha do Governador, no Rio, deixa mortos e feridos https://t.co/yJjXs3eODq #G1",Thu Sep 27 09:34:17 +0000 2018,g1,"['acidente', 'grave', 'ilha', 'governador', 'rio', 'deixar', 'mortos', 'ferir']",acidente grave ilha governador rio deixar mortos ferir,14,8,6
1046922138043789312,"@epriphany_ Égua manaaaa, às vezes ele parece ter um temperamento tão descontrolado quanto o coiso :(",Tue Oct 02 00:37:43 +0000 2018,:(,"['égua', 'mana', 'vezes', 'parecer', 'ter', 'temperamento', 'descontrolar', 'quanto', 'coiso']",égua mana vezes parecer ter temperamento descontrolar quanto coiso,16,9,7
1045380331124273159,@tom_xd @ladygaga Parabéns! :),Thu Sep 27 18:31:07 +0000 2018,:),['parabéns'],parabéns,4,1,3
1045462633837719552,@_agarotadevidro Já faço isso Inclusive nao entro na tag de recovery A contralana nao e de recovery :),Thu Sep 27 23:58:10 +0000 2018,:),"['fazer', 'inclusive', 'entrar', 'tag', 'recovery', 'contradança', 'recovery']",fazer inclusive entrar tag recovery contradança recovery,18,7,11
